event; timestamp (ISO); user_id; sentence_number; time (ms); trail_name
word; 2019-06-05T22:17:29; 2; 2; 2242; IT
key; 2019-06-05T22:17:29; 2; 2; 0; IT
key; 2019-06-05T22:17:30; 2; 2; 0; IT
key; 2019-06-05T22:17:30; 2; 2; 0; IT
word; 2019-06-05T22:17:31; 2; 2; 1743; IT
key; 2019-06-05T22:17:32; 2; 2; 0; IT
key; 2019-06-05T22:17:32; 2; 2; 0; IT
word; 2019-06-05T22:17:33; 2; 2; 1851; IT
key; 2019-06-05T22:17:33; 2; 2; 0; IT
key; 2019-06-05T22:17:34; 2; 2; 0; IT
key; 2019-06-05T22:17:34; 2; 2; 0; IT
key; 2019-06-05T22:17:35; 2; 2; 0; IT
sentence; 2019-06-05T22:17:36; 2; 2; 12631; IT
key; 2019-06-05T22:17:36; 2; 3; 0; NT
key; 2019-06-05T22:17:37; 2; 3; 0; NT
key; 2019-06-05T22:17:38; 2; 3; 0; NT
key; 2019-06-05T22:17:38; 2; 3; 0; NT
key; 2019-06-05T22:17:39; 2; 3; 0; NT
key; 2019-06-05T22:17:39; 2; 3; 0; NT
word; 2019-06-05T22:17:40; 2; 3; 1603; NT
key; 2019-06-05T22:17:40; 2; 3; 0; NT
key; 2019-06-05T22:17:40; 2; 3; 0; NT
key; 2019-06-05T22:17:41; 2; 3; 0; NT
key; 2019-06-05T22:17:42; 2; 3; 0; NT
key; 2019-06-05T22:17:42; 2; 3; 0; NT
key; 2019-06-05T22:17:42; 2; 3; 0; NT
key; 2019-06-05T22:17:42; 2; 3; 0; NT
key; 2019-06-05T22:17:42; 2; 3; 0; NT
word; 2019-06-05T22:17:43; 2; 3; 3186; NT
key; 2019-06-05T22:17:43; 2; 3; 0; NT
key; 2019-06-05T22:17:44; 2; 3; 0; NT
key; 2019-06-05T22:17:44; 2; 3; 0; NT
key; 2019-06-05T22:17:45; 2; 3; 0; NT
key; 2019-06-05T22:17:45; 2; 3; 0; NT
key; 2019-06-05T22:17:45; 2; 3; 0; NT
word; 2019-06-05T22:17:46; 2; 3; 3050; NT
key; 2019-06-05T22:17:47; 2; 3; 0; NT
key; 2019-06-05T22:17:47; 2; 3; 0; NT
key; 2019-06-05T22:17:47; 2; 3; 0; NT
word; 2019-06-05T22:17:47; 2; 3; 1549; NT
key; 2019-06-05T22:17:48; 2; 3; 0; NT
key; 2019-06-05T22:17:48; 2; 3; 0; NT
key; 2019-06-05T22:17:48; 2; 3; 0; NT
key; 2019-06-05T22:17:49; 2; 3; 0; NT
key; 2019-06-05T22:17:49; 2; 3; 0; NT
key; 2019-06-05T22:17:49; 2; 3; 0; NT
word; 2019-06-05T22:17:49; 2; 3; 1938; NT
key; 2019-06-05T22:17:50; 2; 3; 0; NT
key; 2019-06-05T22:17:51; 2; 3; 0; NT
word; 2019-06-05T22:17:51; 2; 3; 1440; NT
key; 2019-06-05T22:17:51; 2; 3; 0; NT
key; 2019-06-05T22:17:52; 2; 3; 0; NT
key; 2019-06-05T22:17:52; 2; 3; 0; NT
word; 2019-06-05T22:17:52; 2; 3; 1226; NT
key; 2019-06-05T22:17:53; 2; 3; 0; NT
key; 2019-06-05T22:17:53; 2; 3; 0; NT
key; 2019-06-05T22:17:53; 2; 3; 0; NT
key; 2019-06-05T22:17:53; 2; 3; 0; NT
key; 2019-06-05T22:17:54; 2; 3; 0; NT
sentence; 2019-06-05T22:17:54; 2; 3; 15898; NT
key; 2019-06-05T22:17:54; 2; 4; 0; IT
key; 2019-06-05T22:17:55; 2; 4; 0; IT
key; 2019-06-05T22:17:56; 2; 4; 0; IT
word; 2019-06-05T22:17:56; 2; 4; 1206; IT
key; 2019-06-05T22:17:56; 2; 4; 0; IT
key; 2019-06-05T22:17:58; 2; 4; 0; IT
key; 2019-06-05T22:17:58; 2; 4; 0; IT
word; 2019-06-05T22:17:58; 2; 4; 2031; IT
key; 2019-06-05T22:17:59; 2; 4; 0; IT
key; 2019-06-05T22:17:59; 2; 4; 0; IT
key; 2019-06-05T22:17:59; 2; 4; 0; IT
word; 2019-06-05T22:18:00; 2; 4; 1805; IT
key; 2019-06-05T22:18:00; 2; 4; 0; IT
key; 2019-06-05T22:18:01; 2; 4; 0; IT
key; 2019-06-05T22:18:01; 2; 4; 0; IT
key; 2019-06-05T22:18:01; 2; 4; 0; IT
key; 2019-06-05T22:18:01; 2; 4; 0; IT
word; 2019-06-05T22:18:02; 2; 4; 1814; IT
key; 2019-06-05T22:18:03; 2; 4; 0; IT
key; 2019-06-05T22:18:03; 2; 4; 0; IT
key; 2019-06-05T22:18:03; 2; 4; 0; IT
key; 2019-06-05T22:18:03; 2; 4; 0; IT
key; 2019-06-05T22:18:04; 2; 4; 0; IT
word; 2019-06-05T22:18:04; 2; 4; 2474; IT
key; 2019-06-05T22:18:05; 2; 4; 0; IT
key; 2019-06-05T22:18:05; 2; 4; 0; IT
word; 2019-06-05T22:18:06; 2; 4; 1643; IT
key; 2019-06-05T22:18:07; 2; 4; 0; IT
key; 2019-06-05T22:18:07; 2; 4; 0; IT
key; 2019-06-05T22:18:07; 2; 4; 0; IT
key; 2019-06-05T22:18:08; 2; 4; 0; IT
sentence; 2019-06-05T22:18:09; 2; 4; 14009; IT
key; 2019-06-05T22:18:09; 2; 5; 0; NT
key; 2019-06-05T22:18:10; 2; 5; 0; NT
key; 2019-06-05T22:18:10; 2; 5; 0; NT
key; 2019-06-05T22:18:11; 2; 5; 0; NT
word; 2019-06-05T22:18:12; 2; 5; 1538; NT
key; 2019-06-05T22:18:13; 2; 5; 0; NT
key; 2019-06-05T22:18:14; 2; 5; 0; NT
key; 2019-06-05T22:18:14; 2; 5; 0; NT
key; 2019-06-05T22:18:15; 2; 5; 0; NT
key; 2019-06-05T22:18:15; 2; 5; 0; NT
word; 2019-06-05T22:18:16; 2; 5; 4314; NT
key; 2019-06-05T22:18:16; 2; 5; 0; NT
key; 2019-06-05T22:18:17; 2; 5; 0; NT
key; 2019-06-05T22:18:17; 2; 5; 0; NT
key; 2019-06-05T22:18:18; 2; 5; 0; NT
key; 2019-06-05T22:18:18; 2; 5; 0; NT
key; 2019-06-05T22:18:18; 2; 5; 0; NT
word; 2019-06-05T22:18:19; 2; 5; 3029; NT
key; 2019-06-05T22:18:20; 2; 5; 0; NT
key; 2019-06-05T22:18:20; 2; 5; 0; NT
key; 2019-06-05T22:18:20; 2; 5; 0; NT
key; 2019-06-05T22:18:21; 2; 5; 0; NT
key; 2019-06-05T22:18:21; 2; 5; 0; NT
key; 2019-06-05T22:18:21; 2; 5; 0; NT
key; 2019-06-05T22:18:21; 2; 5; 0; NT
key; 2019-06-05T22:18:22; 2; 5; 0; NT
key; 2019-06-05T22:18:22; 2; 5; 0; NT
key; 2019-06-05T22:18:23; 2; 5; 0; NT
sentence; 2019-06-05T22:18:23; 2; 5; 13022; NT
key; 2019-06-05T22:18:23; 2; 6; 0; IT
key; 2019-06-05T22:18:24; 2; 6; 0; IT
key; 2019-06-05T22:18:25; 2; 6; 0; IT
key; 2019-06-05T22:18:25; 2; 6; 0; IT
key; 2019-06-05T22:18:25; 2; 6; 0; IT
word; 2019-06-05T22:18:26; 2; 6; 1772; IT
key; 2019-06-05T22:18:27; 2; 6; 0; IT
key; 2019-06-05T22:18:27; 2; 6; 0; IT
key; 2019-06-05T22:18:27; 2; 6; 0; IT
key; 2019-06-05T22:18:28; 2; 6; 0; IT
word; 2019-06-05T22:18:28; 2; 6; 2183; IT
key; 2019-06-05T22:18:29; 2; 6; 0; IT
key; 2019-06-05T22:18:29; 2; 6; 0; IT
key; 2019-06-05T22:18:29; 2; 6; 0; IT
key; 2019-06-05T22:18:30; 2; 6; 0; IT
word; 2019-06-05T22:18:30; 2; 6; 1679; IT
key; 2019-06-05T22:18:30; 2; 6; 0; IT
key; 2019-06-05T22:18:30; 2; 6; 0; IT
key; 2019-06-05T22:18:31; 2; 6; 0; IT
word; 2019-06-05T22:18:31; 2; 6; 1268; IT
key; 2019-06-05T22:18:32; 2; 6; 0; IT
key; 2019-06-05T22:18:33; 2; 6; 0; IT
word; 2019-06-05T22:18:33; 2; 6; 1745; IT
key; 2019-06-05T22:18:33; 2; 6; 0; IT
key; 2019-06-05T22:18:34; 2; 6; 0; IT
key; 2019-06-05T22:18:34; 2; 6; 0; IT
word; 2019-06-05T22:18:34; 2; 6; 1405; IT
key; 2019-06-05T22:18:35; 2; 6; 0; IT
key; 2019-06-05T22:18:35; 2; 6; 0; IT
key; 2019-06-05T22:18:35; 2; 6; 0; IT
word; 2019-06-05T22:18:36; 2; 6; 1357; IT
key; 2019-06-05T22:18:36; 2; 6; 0; IT
key; 2019-06-05T22:18:36; 2; 6; 0; IT
key; 2019-06-05T22:18:36; 2; 6; 0; IT
word; 2019-06-05T22:18:37; 2; 6; 1262; IT
key; 2019-06-05T22:18:38; 2; 6; 0; IT
key; 2019-06-05T22:18:38; 2; 6; 0; IT
key; 2019-06-05T22:18:39; 2; 6; 0; IT
sentence; 2019-06-05T22:18:40; 2; 6; 15300; IT
key; 2019-06-05T22:18:40; 2; 7; 0; NT
key; 2019-06-05T22:18:41; 2; 7; 0; NT
key; 2019-06-05T22:18:42; 2; 7; 0; NT
key; 2019-06-05T22:18:42; 2; 7; 0; NT
key; 2019-06-05T22:18:43; 2; 7; 0; NT
word; 2019-06-05T22:18:43; 2; 7; 2182; NT
key; 2019-06-05T22:18:43; 2; 7; 0; NT
key; 2019-06-05T22:18:43; 2; 7; 0; NT
word; 2019-06-05T22:18:44; 2; 7; 837; NT
key; 2019-06-05T22:18:44; 2; 7; 0; NT
key; 2019-06-05T22:18:44; 2; 7; 0; NT
key; 2019-06-05T22:18:45; 2; 7; 0; NT
word; 2019-06-05T22:18:45; 2; 7; 1374; NT
key; 2019-06-05T22:18:45; 2; 7; 0; NT
key; 2019-06-05T22:18:46; 2; 7; 0; NT
word; 2019-06-05T22:18:46; 2; 7; 967; NT
key; 2019-06-05T22:18:46; 2; 7; 0; NT
key; 2019-06-05T22:18:47; 2; 7; 0; NT
key; 2019-06-05T22:18:47; 2; 7; 0; NT
word; 2019-06-05T22:18:47; 2; 7; 989; NT
key; 2019-06-05T22:18:47; 2; 7; 0; NT
key; 2019-06-05T22:18:47; 2; 7; 0; NT
key; 2019-06-05T22:18:48; 2; 7; 0; NT
key; 2019-06-05T22:18:48; 2; 7; 0; NT
key; 2019-06-05T22:18:48; 2; 7; 0; NT
key; 2019-06-05T22:18:48; 2; 7; 0; NT
key; 2019-06-05T22:18:48; 2; 7; 0; NT
key; 2019-06-05T22:18:49; 2; 7; 0; NT
key; 2019-06-05T22:18:49; 2; 7; 0; NT
key; 2019-06-05T22:18:49; 2; 7; 0; NT
key; 2019-06-05T22:18:49; 2; 7; 0; NT
key; 2019-06-05T22:18:50; 2; 7; 0; NT
word; 2019-06-05T22:18:50; 2; 7; 2785; NT
key; 2019-06-05T22:18:50; 2; 7; 0; NT
word; 2019-06-05T22:18:51; 2; 7; 828; NT
key; 2019-06-05T22:18:51; 2; 7; 0; NT
key; 2019-06-05T22:18:51; 2; 7; 0; NT
key; 2019-06-05T22:18:51; 2; 7; 0; NT
word; 2019-06-05T22:18:51; 2; 7; 726; NT
key; 2019-06-05T22:18:51; 2; 7; 0; NT
key; 2019-06-05T22:18:52; 2; 7; 0; NT
key; 2019-06-05T22:18:52; 2; 7; 0; NT
word; 2019-06-05T22:18:52; 2; 7; 740; NT
key; 2019-06-05T22:18:52; 2; 7; 0; NT
key; 2019-06-05T22:18:52; 2; 7; 0; NT
key; 2019-06-05T22:18:53; 2; 7; 0; NT
key; 2019-06-05T22:18:53; 2; 7; 0; NT
sentence; 2019-06-05T22:18:54; 2; 7; 13093; NT
key; 2019-06-05T22:18:54; 2; 8; 0; IT
key; 2019-06-05T22:18:55; 2; 8; 0; IT
word; 2019-06-05T22:18:55; 2; 8; 310; IT
key; 2019-06-05T22:18:55; 2; 8; 0; IT
key; 2019-06-05T22:18:55; 2; 8; 0; IT
word; 2019-06-05T22:18:56; 2; 8; 936; IT
key; 2019-06-05T22:18:56; 2; 8; 0; IT
key; 2019-06-05T22:18:57; 2; 8; 0; IT
key; 2019-06-05T22:18:57; 2; 8; 0; IT
key; 2019-06-05T22:18:57; 2; 8; 0; IT
word; 2019-06-05T22:18:58; 2; 8; 1788; IT
key; 2019-06-05T22:18:58; 2; 8; 0; IT
key; 2019-06-05T22:18:59; 2; 8; 0; IT
key; 2019-06-05T22:18:59; 2; 8; 0; IT
word; 2019-06-05T22:18:59; 2; 8; 1846; IT
key; 2019-06-05T22:19:00; 2; 8; 0; IT
key; 2019-06-05T22:19:01; 2; 8; 0; IT
key; 2019-06-05T22:19:01; 2; 8; 0; IT
key; 2019-06-05T22:19:01; 2; 8; 0; IT
word; 2019-06-05T22:19:02; 2; 8; 2630; IT
key; 2019-06-05T22:19:02; 2; 8; 0; IT
key; 2019-06-05T22:19:03; 2; 8; 0; IT
key; 2019-06-05T22:19:03; 2; 8; 0; IT
key; 2019-06-05T22:19:03; 2; 8; 0; IT
word; 2019-06-05T22:19:04; 2; 8; 1581; IT
key; 2019-06-05T22:19:04; 2; 8; 0; IT
key; 2019-06-05T22:19:05; 2; 8; 0; IT
key; 2019-06-05T22:19:05; 2; 8; 0; IT
word; 2019-06-05T22:19:05; 2; 8; 1707; IT
key; 2019-06-05T22:19:06; 2; 8; 0; IT
key; 2019-06-05T22:19:06; 2; 8; 0; IT
key; 2019-06-05T22:19:07; 2; 8; 0; IT
key; 2019-06-05T22:19:08; 2; 8; 0; IT
sentence; 2019-06-05T22:19:08; 2; 8; 13578; IT
key; 2019-06-05T22:19:08; 2; 9; 0; NT
key; 2019-06-05T22:19:09; 2; 9; 0; NT
key; 2019-06-05T22:19:10; 2; 9; 0; NT
key; 2019-06-05T22:19:10; 2; 9; 0; NT
key; 2019-06-05T22:19:11; 2; 9; 0; NT
word; 2019-06-05T22:19:11; 2; 9; 1452; NT
key; 2019-06-05T22:19:11; 2; 9; 0; NT
key; 2019-06-05T22:19:11; 2; 9; 0; NT
key; 2019-06-05T22:19:11; 2; 9; 0; NT
word; 2019-06-05T22:19:12; 2; 9; 903; NT
key; 2019-06-05T22:19:12; 2; 9; 0; NT
key; 2019-06-05T22:19:12; 2; 9; 0; NT
key; 2019-06-05T22:19:13; 2; 9; 0; NT
key; 2019-06-05T22:19:13; 2; 9; 0; NT
word; 2019-06-05T22:19:13; 2; 9; 1316; NT
key; 2019-06-05T22:19:13; 2; 9; 0; NT
key; 2019-06-05T22:19:13; 2; 9; 0; NT
word; 2019-06-05T22:19:13; 2; 9; 539; NT
key; 2019-06-05T22:19:14; 2; 9; 0; NT
key; 2019-06-05T22:19:14; 2; 9; 0; NT
key; 2019-06-05T22:19:14; 2; 9; 0; NT
key; 2019-06-05T22:19:14; 2; 9; 0; NT
word; 2019-06-05T22:19:14; 2; 9; 736; NT
key; 2019-06-05T22:19:15; 2; 9; 0; NT
key; 2019-06-05T22:19:15; 2; 9; 0; NT
key; 2019-06-05T22:19:15; 2; 9; 0; NT
word; 2019-06-05T22:19:15; 2; 9; 1033; NT
key; 2019-06-05T22:19:16; 2; 9; 0; NT
key; 2019-06-05T22:19:16; 2; 9; 0; NT
key; 2019-06-05T22:19:16; 2; 9; 0; NT
key; 2019-06-05T22:19:16; 2; 9; 0; NT
word; 2019-06-05T22:19:16; 2; 9; 788; NT
key; 2019-06-05T22:19:16; 2; 9; 0; NT
key; 2019-06-05T22:19:16; 2; 9; 0; NT
key; 2019-06-05T22:19:17; 2; 9; 0; NT
key; 2019-06-05T22:19:17; 2; 9; 0; NT
key; 2019-06-05T22:19:17; 2; 9; 0; NT
key; 2019-06-05T22:19:18; 2; 9; 0; NT
key; 2019-06-05T22:19:18; 2; 9; 0; NT
key; 2019-06-05T22:19:18; 2; 9; 0; NT
key; 2019-06-05T22:19:19; 2; 9; 0; NT
sentence; 2019-06-05T22:19:19; 2; 9; 9677; NT
key; 2019-06-05T22:19:19; 2; 10; 0; IT
key; 2019-06-05T22:19:20; 2; 10; 0; IT
key; 2019-06-05T22:19:20; 2; 10; 0; IT
key; 2019-06-05T22:19:21; 2; 10; 0; IT
word; 2019-06-05T22:19:21; 2; 10; 1190; IT
word; 2019-06-05T22:19:21; 2; 10; 88; IT
key; 2019-06-05T22:19:22; 2; 10; 0; IT
key; 2019-06-05T22:19:22; 2; 10; 0; IT
key; 2019-06-05T22:19:22; 2; 10; 0; IT
word; 2019-06-05T22:19:23; 2; 10; 1494; IT
key; 2019-06-05T22:19:24; 2; 10; 0; IT
key; 2019-06-05T22:19:24; 2; 10; 0; IT
key; 2019-06-05T22:19:24; 2; 10; 0; IT
key; 2019-06-05T22:19:24; 2; 10; 0; IT
word; 2019-06-05T22:19:25; 2; 10; 2084; IT
key; 2019-06-05T22:19:25; 2; 10; 0; IT
key; 2019-06-05T22:19:26; 2; 10; 0; IT
key; 2019-06-05T22:19:26; 2; 10; 0; IT
key; 2019-06-05T22:19:26; 2; 10; 0; IT
key; 2019-06-05T22:19:26; 2; 10; 0; IT
key; 2019-06-05T22:19:27; 2; 10; 0; IT
word; 2019-06-05T22:19:27; 2; 10; 2145; IT
key; 2019-06-05T22:19:28; 2; 10; 0; IT
key; 2019-06-05T22:19:28; 2; 10; 0; IT
key; 2019-06-05T22:19:28; 2; 10; 0; IT
key; 2019-06-05T22:19:29; 2; 10; 0; IT
word; 2019-06-05T22:19:29; 2; 10; 1930; IT
key; 2019-06-05T22:19:30; 2; 10; 0; IT
key; 2019-06-05T22:19:30; 2; 10; 0; IT
key; 2019-06-05T22:19:30; 2; 10; 0; IT
key; 2019-06-05T22:19:30; 2; 10; 0; IT
word; 2019-06-05T22:19:31; 2; 10; 2270; IT
key; 2019-06-05T22:19:32; 2; 10; 0; IT
key; 2019-06-05T22:19:32; 2; 10; 0; IT
key; 2019-06-05T22:19:33; 2; 10; 0; IT
key; 2019-06-05T22:19:33; 2; 10; 0; IT
key; 2019-06-05T22:19:33; 2; 10; 0; IT
word; 2019-06-05T22:19:34; 2; 10; 3172; IT
key; 2019-06-05T22:19:35; 2; 10; 0; IT
key; 2019-06-05T22:19:35; 2; 10; 0; IT
key; 2019-06-05T22:19:36; 2; 10; 0; IT
sentence; 2019-06-05T22:19:36; 2; 10; 16593; IT
test; 2019-06-05T22:19:36; finished; finished; 128743; finished
